,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
beta[936],0.004,0.014,-0.022,0.033,0.0,0.0,3878.0,2183.0,1.0
beta[937],0.005,0.014,-0.022,0.031,0.0,0.0,3631.0,2001.0,1.0
beta[938],-0.002,0.013,-0.028,0.024,0.0,0.0,2991.0,1780.0,1.01
beta[939],-0.001,0.014,-0.029,0.028,0.0,0.0,2875.0,1407.0,1.0
beta[940],0.001,0.013,-0.025,0.025,0.0,0.0,3447.0,1792.0,1.0
beta[941],0.007,0.014,-0.015,0.04,0.0,0.0,3169.0,1594.0,1.0
beta[942],0.001,0.013,-0.027,0.026,0.0,0.0,4025.0,2084.0,1.0
beta[943],0.006,0.015,-0.02,0.035,0.0,0.0,3130.0,1640.0,1.0
beta[944],-0.007,0.014,-0.035,0.02,0.0,0.0,3435.0,1916.0,1.0
beta[945],-0.008,0.015,-0.039,0.017,0.0,0.0,3550.0,1873.0,1.0
beta[946],0.0,0.013,-0.025,0.026,0.0,0.0,3499.0,1852.0,1.0
beta[947],0.002,0.014,-0.024,0.029,0.0,0.0,3034.0,1534.0,1.0
beta[948],-0.01,0.016,-0.042,0.018,0.0,0.0,3072.0,2165.0,1.0
beta[949],-0.001,0.014,-0.029,0.024,0.0,0.0,3422.0,2049.0,1.0
beta[950],-0.016,0.019,-0.053,0.018,0.0,0.0,2703.0,1988.0,1.0
beta[951],0.002,0.014,-0.027,0.029,0.0,0.0,4221.0,2015.0,1.0
beta[952],0.003,0.014,-0.019,0.034,0.0,0.0,4272.0,1949.0,1.0
beta[953],-0.002,0.013,-0.027,0.025,0.0,0.0,3440.0,2085.0,1.0
beta[954],0.001,0.013,-0.023,0.027,0.0,0.0,3419.0,1836.0,1.0
beta[955],0.002,0.014,-0.024,0.029,0.0,0.0,3876.0,1787.0,1.0
beta[956],0.002,0.013,-0.026,0.025,0.0,0.0,3557.0,2262.0,1.0
beta[957],0.003,0.014,-0.023,0.031,0.0,0.0,3971.0,2365.0,1.0
beta[958],0.005,0.014,-0.023,0.032,0.0,0.0,3572.0,2102.0,1.0
beta[959],0.006,0.016,-0.022,0.039,0.0,0.0,2975.0,1530.0,1.0
beta[960],-0.003,0.013,-0.029,0.025,0.0,0.0,3299.0,2097.0,1.0
beta[961],0.008,0.016,-0.018,0.044,0.0,0.0,3810.0,2060.0,1.0
beta[962],-0.003,0.015,-0.033,0.025,0.0,0.0,3732.0,1818.0,1.0
beta[963],-0.003,0.014,-0.032,0.023,0.0,0.0,3837.0,1803.0,1.0
beta[964],0.009,0.016,-0.021,0.042,0.0,0.0,3218.0,1846.0,1.0
beta[965],-0.001,0.014,-0.028,0.026,0.0,0.0,4290.0,2207.0,1.0
beta[966],0.005,0.014,-0.021,0.034,0.0,0.0,3358.0,1818.0,1.0
beta[967],-0.0,0.013,-0.025,0.027,0.0,0.0,3968.0,2195.0,1.0
beta[968],0.002,0.014,-0.026,0.032,0.0,0.0,4433.0,1953.0,1.0
beta[969],-0.0,0.014,-0.028,0.027,0.0,0.0,3680.0,1769.0,1.0
beta[970],-0.005,0.013,-0.034,0.018,0.0,0.0,3233.0,2184.0,1.0
beta[971],-0.003,0.013,-0.027,0.025,0.0,0.0,3363.0,1743.0,1.0
beta[972],0.003,0.013,-0.022,0.03,0.0,0.0,4913.0,2117.0,1.0
beta[973],-0.0,0.013,-0.026,0.024,0.0,0.0,3978.0,2033.0,1.0
beta[974],0.0,0.014,-0.028,0.027,0.0,0.0,4109.0,2000.0,1.0
beta[975],-0.004,0.014,-0.029,0.024,0.0,0.0,3942.0,2225.0,1.0
beta[976],-0.002,0.013,-0.028,0.024,0.0,0.0,3924.0,1852.0,1.0
beta[977],0.0,0.014,-0.027,0.029,0.0,0.0,3500.0,2087.0,1.0
beta[978],0.0,0.014,-0.026,0.028,0.0,0.0,3704.0,2007.0,1.0
beta[979],-0.011,0.017,-0.047,0.016,0.0,0.0,2522.0,1753.0,1.0
beta[980],-0.006,0.015,-0.035,0.023,0.0,0.0,2879.0,1502.0,1.0
beta[981],-0.0,0.013,-0.025,0.027,0.0,0.0,3463.0,1964.0,1.0
beta[982],-0.004,0.014,-0.031,0.023,0.0,0.0,2809.0,1674.0,1.0
beta[983],0.002,0.013,-0.023,0.029,0.0,0.0,3220.0,1727.0,1.0
beta[984],-0.003,0.014,-0.03,0.025,0.0,0.0,4005.0,1896.0,1.0
beta[985],0.004,0.014,-0.022,0.035,0.0,0.0,3145.0,1955.0,1.0
beta[986],-0.004,0.014,-0.033,0.022,0.0,0.0,3017.0,2133.0,1.0
beta[987],0.006,0.014,-0.02,0.033,0.0,0.0,3673.0,2133.0,1.0
beta[988],0.008,0.016,-0.02,0.041,0.0,0.0,2897.0,1731.0,1.0
beta[989],0.002,0.013,-0.021,0.03,0.0,0.0,3791.0,1783.0,1.0
beta[990],0.001,0.014,-0.029,0.028,0.0,0.0,3062.0,1923.0,1.0
beta[991],0.007,0.015,-0.019,0.039,0.0,0.0,3668.0,1850.0,1.0
beta[992],0.005,0.015,-0.024,0.035,0.0,0.0,4315.0,2002.0,1.0
beta[993],-0.009,0.016,-0.042,0.017,0.0,0.0,2772.0,2066.0,1.0
beta[994],-0.0,0.013,-0.028,0.023,0.0,0.0,3971.0,2182.0,1.0
beta[995],0.0,0.014,-0.025,0.029,0.0,0.0,3079.0,1855.0,1.0
beta[996],-0.0,0.013,-0.026,0.024,0.0,0.0,3857.0,2269.0,1.0
beta[997],-0.0,0.013,-0.028,0.025,0.0,0.0,3717.0,2217.0,1.0
beta[998],0.006,0.014,-0.018,0.035,0.0,0.0,3653.0,1997.0,1.0
beta[999],-0.008,0.014,-0.038,0.017,0.0,0.0,3322.0,1854.0,1.0
beta[1000],0.002,0.013,-0.026,0.027,0.0,0.0,5394.0,2253.0,1.0
beta[1001],0.017,0.019,-0.012,0.056,0.0,0.0,2576.0,1890.0,1.0
beta[1002],0.02,0.022,-0.013,0.065,0.001,0.0,2210.0,1784.0,1.0
beta[1003],-0.002,0.013,-0.03,0.023,0.0,0.0,4503.0,2312.0,1.0
beta[1004],-0.003,0.014,-0.03,0.024,0.0,0.0,3281.0,1889.0,1.0
beta[1005],0.01,0.018,-0.019,0.045,0.0,0.0,2862.0,1734.0,1.0
beta[1006],0.001,0.014,-0.026,0.028,0.0,0.0,4051.0,2144.0,1.0
beta[1007],0.007,0.015,-0.017,0.039,0.0,0.0,3193.0,2170.0,1.0
beta[1008],0.007,0.015,-0.021,0.036,0.0,0.0,3744.0,2385.0,1.0
beta[1009],-0.006,0.014,-0.034,0.018,0.0,0.0,3108.0,2232.0,1.0
beta[1010],-0.002,0.014,-0.03,0.025,0.0,0.0,2959.0,1739.0,1.0
beta[1011],0.002,0.013,-0.024,0.03,0.0,0.0,3582.0,1669.0,1.0
beta[1012],-0.001,0.013,-0.026,0.025,0.0,0.0,4226.0,1936.0,1.0
beta[1013],0.005,0.014,-0.022,0.035,0.0,0.0,3705.0,2110.0,1.0
beta[1014],-0.002,0.014,-0.028,0.024,0.0,0.0,3348.0,1905.0,1.0
beta[1015],0.003,0.013,-0.021,0.031,0.0,0.0,3676.0,2388.0,1.0
beta[1016],0.002,0.014,-0.025,0.03,0.0,0.0,3363.0,2254.0,1.0
beta[1017],0.0,0.012,-0.023,0.027,0.0,0.0,3614.0,2122.0,1.0
beta[1018],0.005,0.014,-0.021,0.034,0.0,0.0,3340.0,1868.0,1.0
beta[1019],0.019,0.021,-0.012,0.062,0.0,0.0,2442.0,2181.0,1.0
beta[1020],-0.0,0.013,-0.027,0.027,0.0,0.0,4179.0,2033.0,1.0
beta[1021],-0.011,0.017,-0.044,0.017,0.0,0.0,2578.0,2085.0,1.0
beta[1022],0.005,0.013,-0.02,0.032,0.0,0.0,3053.0,1544.0,1.0
beta[1023],0.0,0.013,-0.026,0.025,0.0,0.0,3052.0,2137.0,1.0
beta[1024],-0.005,0.014,-0.034,0.022,0.0,0.0,4580.0,2191.0,1.0
beta[1025],-0.0,0.014,-0.026,0.028,0.0,0.0,3527.0,1938.0,1.0
beta[1026],0.001,0.014,-0.028,0.028,0.0,0.0,4190.0,1697.0,1.0
beta[1027],0.001,0.014,-0.027,0.028,0.0,0.0,3785.0,1847.0,1.0
beta[1028],0.002,0.014,-0.026,0.03,0.0,0.0,3732.0,2181.0,1.0
beta[1029],-0.002,0.014,-0.029,0.027,0.0,0.0,3757.0,1997.0,1.0
beta[1030],0.009,0.016,-0.019,0.042,0.0,0.0,3477.0,1820.0,1.0
beta[1031],-0.001,0.014,-0.027,0.027,0.0,0.0,3581.0,1854.0,1.0
beta[1032],-0.0,0.014,-0.025,0.029,0.0,0.0,3648.0,2024.0,1.0
beta[1033],0.001,0.014,-0.025,0.029,0.0,0.0,3731.0,1955.0,1.0
beta[1034],0.001,0.014,-0.028,0.029,0.0,0.0,3928.0,2070.0,1.01
beta[1035],-0.002,0.014,-0.03,0.026,0.0,0.0,3632.0,1932.0,1.0
beta[1036],-0.001,0.014,-0.028,0.026,0.0,0.0,3253.0,1901.0,1.0
beta[1037],-0.004,0.014,-0.032,0.021,0.0,0.0,3682.0,2204.0,1.0
beta[1038],0.001,0.014,-0.025,0.028,0.0,0.0,4128.0,2392.0,1.0
beta[1039],-0.001,0.013,-0.025,0.027,0.0,0.0,4229.0,2291.0,1.0
beta[1040],-0.003,0.013,-0.03,0.022,0.0,0.0,3484.0,2038.0,1.0
beta[1041],0.005,0.015,-0.021,0.036,0.0,0.0,2803.0,1516.0,1.0
beta[1042],0.001,0.013,-0.023,0.028,0.0,0.0,3523.0,2089.0,1.0
beta[1043],0.001,0.014,-0.025,0.028,0.0,0.0,3874.0,2317.0,1.01
beta[1044],-0.001,0.013,-0.026,0.025,0.0,0.0,3276.0,1948.0,1.0
beta[1045],0.003,0.015,-0.023,0.035,0.0,0.0,3129.0,1764.0,1.0
beta[1046],0.0,0.014,-0.024,0.03,0.0,0.0,3405.0,1999.0,1.0
beta[1047],-0.004,0.014,-0.031,0.022,0.0,0.0,3880.0,2072.0,1.0
beta[1048],-0.001,0.013,-0.026,0.024,0.0,0.0,3691.0,2101.0,1.0
beta[1049],-0.008,0.016,-0.042,0.018,0.0,0.0,3370.0,2115.0,1.0
beta[1050],0.003,0.013,-0.023,0.029,0.0,0.0,4315.0,2156.0,1.0
beta[1051],-0.0,0.013,-0.027,0.024,0.0,0.0,3632.0,2056.0,1.0
beta[1052],0.002,0.014,-0.027,0.028,0.0,0.0,3358.0,1939.0,1.0
beta[1053],-0.002,0.014,-0.03,0.024,0.0,0.0,3449.0,2119.0,1.0
beta[1054],-0.004,0.014,-0.034,0.02,0.0,0.0,3351.0,2041.0,1.0
beta[1055],-0.006,0.015,-0.038,0.02,0.0,0.0,3497.0,1858.0,1.0
beta[1056],-0.001,0.013,-0.026,0.028,0.0,0.0,3620.0,2187.0,1.0
beta[1057],0.002,0.013,-0.022,0.029,0.0,0.0,3772.0,2219.0,1.0
beta[1058],-0.003,0.014,-0.034,0.022,0.0,0.0,3331.0,1867.0,1.0
beta[1059],0.003,0.014,-0.024,0.032,0.0,0.0,3741.0,1952.0,1.0
beta[1060],0.004,0.014,-0.023,0.033,0.0,0.0,3320.0,1965.0,1.0
beta[1061],-0.006,0.014,-0.035,0.02,0.0,0.0,3371.0,1835.0,1.0
beta[1062],-0.002,0.014,-0.029,0.027,0.0,0.0,3364.0,1917.0,1.0
beta[1063],-0.003,0.014,-0.034,0.023,0.0,0.0,2682.0,1500.0,1.01
beta[1064],0.001,0.014,-0.027,0.027,0.0,0.0,4324.0,2358.0,1.0
beta[1065],0.009,0.017,-0.017,0.045,0.0,0.0,2426.0,1555.0,1.0
beta[1066],0.011,0.017,-0.017,0.046,0.0,0.0,3044.0,1839.0,1.0
beta[1067],0.003,0.013,-0.021,0.032,0.0,0.0,4094.0,2060.0,1.0
beta[1068],0.001,0.013,-0.025,0.028,0.0,0.0,4238.0,2241.0,1.0
beta[1069],0.007,0.016,-0.021,0.038,0.0,0.0,3232.0,1501.0,1.0
beta[1070],0.003,0.014,-0.023,0.03,0.0,0.0,4203.0,2103.0,1.0
beta[1071],0.006,0.015,-0.018,0.039,0.0,0.0,3253.0,1891.0,1.0
beta[1072],-0.005,0.015,-0.034,0.023,0.0,0.0,3192.0,1662.0,1.0
beta[1073],0.004,0.014,-0.022,0.034,0.0,0.0,3425.0,1847.0,1.0
beta[1074],-0.002,0.013,-0.028,0.025,0.0,0.0,3682.0,2133.0,1.0
beta[1075],-0.001,0.013,-0.028,0.024,0.0,0.0,5036.0,2258.0,1.0
beta[1076],0.008,0.015,-0.017,0.039,0.0,0.0,2946.0,1868.0,1.0
beta[1077],0.003,0.014,-0.023,0.034,0.0,0.0,3122.0,1953.0,1.0
beta[1078],0.007,0.016,-0.019,0.042,0.0,0.0,3743.0,1885.0,1.0
beta[1079],0.006,0.015,-0.02,0.034,0.0,0.0,3626.0,2049.0,1.0
beta[1080],-0.0,0.013,-0.026,0.027,0.0,0.0,3102.0,2083.0,1.0
beta[1081],-0.005,0.013,-0.034,0.018,0.0,0.0,3032.0,1360.0,1.0
beta[1082],-0.007,0.014,-0.037,0.018,0.0,0.0,3660.0,2031.0,1.0
beta[1083],0.005,0.014,-0.023,0.033,0.0,0.0,2928.0,2049.0,1.0
beta[1084],0.003,0.014,-0.023,0.032,0.0,0.0,4059.0,1980.0,1.0
beta[1085],0.013,0.017,-0.016,0.049,0.0,0.0,3148.0,1766.0,1.0
beta[1086],-0.004,0.013,-0.03,0.02,0.0,0.0,3408.0,2302.0,1.0
beta[1087],0.005,0.015,-0.022,0.034,0.0,0.0,2701.0,1458.0,1.0
beta[1088],-0.004,0.013,-0.031,0.022,0.0,0.0,3603.0,1816.0,1.0
beta[1089],-0.009,0.014,-0.038,0.016,0.0,0.0,3654.0,2258.0,1.01
beta[1090],0.009,0.014,-0.016,0.036,0.0,0.0,3311.0,2198.0,1.0
beta[1091],0.006,0.013,-0.018,0.031,0.0,0.0,3992.0,2001.0,1.0
beta[1092],0.004,0.013,-0.019,0.03,0.0,0.0,3936.0,2572.0,1.01
beta[1093],-0.006,0.013,-0.032,0.016,0.0,0.0,3633.0,1720.0,1.0
beta[1094],-0.016,0.019,-0.056,0.015,0.0,0.0,2613.0,2067.0,1.0
beta[1095],-0.016,0.018,-0.051,0.012,0.0,0.0,2696.0,2280.0,1.0
beta[1096],-0.001,0.013,-0.029,0.022,0.0,0.0,3143.0,2076.0,1.0
beta[1097],0.008,0.015,-0.019,0.038,0.0,0.0,3101.0,1962.0,1.0
beta[1098],0.017,0.017,-0.01,0.052,0.0,0.0,2818.0,2383.0,1.0
beta[1099],0.007,0.013,-0.017,0.034,0.0,0.0,3359.0,2141.0,1.0
beta[1100],0.003,0.012,-0.019,0.027,0.0,0.0,4015.0,2419.0,1.0
beta[1101],-0.002,0.012,-0.027,0.02,0.0,0.0,3822.0,2429.0,1.0
beta[1102],0.008,0.014,-0.017,0.036,0.0,0.0,3272.0,2169.0,1.0
beta[1103],-0.0,0.012,-0.025,0.023,0.0,0.0,3354.0,2126.0,1.0
beta[1104],-0.003,0.012,-0.028,0.021,0.0,0.0,3545.0,2203.0,1.0
beta[1105],-0.001,0.013,-0.025,0.025,0.0,0.0,3541.0,2081.0,1.0
beta[1106],-0.012,0.016,-0.047,0.013,0.0,0.0,3228.0,1413.0,1.0
beta[1107],0.001,0.013,-0.024,0.025,0.0,0.0,4189.0,2075.0,1.0
beta[1108],-0.001,0.012,-0.025,0.024,0.0,0.0,4059.0,2296.0,1.0
beta[1109],-0.003,0.013,-0.031,0.019,0.0,0.0,3675.0,1851.0,1.0
beta[1110],0.005,0.013,-0.02,0.033,0.0,0.0,3156.0,1609.0,1.0
beta[1111],-0.003,0.014,-0.032,0.022,0.0,0.0,3024.0,1954.0,1.0
beta[1112],-0.002,0.012,-0.027,0.022,0.0,0.0,4270.0,2363.0,1.0
beta[1113],-0.001,0.013,-0.026,0.023,0.0,0.0,3753.0,2364.0,1.0
beta[1114],0.006,0.014,-0.018,0.035,0.0,0.0,2976.0,1942.0,1.0
beta[1115],0.004,0.013,-0.02,0.032,0.0,0.0,3582.0,2242.0,1.0
beta[1116],-0.01,0.016,-0.044,0.016,0.0,0.0,3183.0,1490.0,1.0
beta[1117],-0.003,0.014,-0.03,0.024,0.0,0.0,3490.0,2143.0,1.0
beta[1118],0.006,0.014,-0.018,0.034,0.0,0.0,2862.0,1885.0,1.0
beta[1119],0.005,0.014,-0.019,0.035,0.0,0.0,4579.0,2180.0,1.0
beta[1120],-0.004,0.013,-0.032,0.019,0.0,0.0,3972.0,2206.0,1.0
beta[1121],0.007,0.014,-0.019,0.035,0.0,0.0,2796.0,1953.0,1.0
beta[1122],-0.002,0.013,-0.028,0.021,0.0,0.0,4363.0,2179.0,1.0
beta[1123],-0.007,0.015,-0.039,0.018,0.0,0.0,3374.0,1720.0,1.0
beta[1124],-0.005,0.014,-0.034,0.02,0.0,0.0,2794.0,1664.0,1.0
beta[1125],0.0,0.013,-0.024,0.027,0.0,0.0,3239.0,1933.0,1.0
beta[1126],0.01,0.016,-0.018,0.042,0.0,0.0,3579.0,2079.0,1.0
beta[1127],0.007,0.014,-0.019,0.035,0.0,0.0,3427.0,2231.0,1.0
beta[1128],0.003,0.013,-0.021,0.029,0.0,0.0,3749.0,2162.0,1.0
beta[1129],-0.003,0.013,-0.03,0.021,0.0,0.0,4356.0,2082.0,1.01
beta[1130],0.002,0.014,-0.022,0.032,0.0,0.0,3664.0,1782.0,1.0
beta[1131],-0.01,0.016,-0.044,0.015,0.0,0.0,3047.0,1974.0,1.0
beta[1132],-0.015,0.017,-0.05,0.013,0.0,0.0,2664.0,2134.0,1.0
beta[1133],0.003,0.013,-0.024,0.027,0.0,0.0,2960.0,1603.0,1.0
beta[1134],-0.001,0.013,-0.027,0.023,0.0,0.0,3980.0,2023.0,1.0
beta[1135],0.001,0.013,-0.024,0.026,0.0,0.0,4290.0,2313.0,1.0
beta[1136],-0.01,0.016,-0.044,0.018,0.0,0.0,3029.0,1684.0,1.01
beta[1137],-0.013,0.015,-0.041,0.014,0.0,0.0,3361.0,2276.0,1.0
beta[1138],-0.003,0.013,-0.028,0.022,0.0,0.0,4533.0,2567.0,1.0
beta[1139],-0.009,0.015,-0.041,0.016,0.0,0.0,3387.0,1708.0,1.0
beta[1140],0.0,0.012,-0.024,0.025,0.0,0.0,4602.0,2262.0,1.0
beta[1141],0.0,0.013,-0.025,0.024,0.0,0.0,4261.0,2092.0,1.0
beta[1142],-0.006,0.014,-0.034,0.018,0.0,0.0,3434.0,2001.0,1.0
beta[1143],-0.003,0.012,-0.03,0.019,0.0,0.0,3803.0,1969.0,1.0
beta[1144],-0.014,0.017,-0.049,0.011,0.0,0.0,2479.0,1818.0,1.0
beta[1145],0.005,0.013,-0.018,0.033,0.0,0.0,3174.0,2014.0,1.0
beta[1146],-0.004,0.014,-0.032,0.022,0.0,0.0,3490.0,1668.0,1.0
beta[1147],0.003,0.013,-0.021,0.032,0.0,0.0,3004.0,2001.0,1.0
beta[1148],-0.002,0.014,-0.031,0.023,0.0,0.0,3676.0,2004.0,1.0
beta[1149],-0.001,0.013,-0.027,0.025,0.0,0.0,3721.0,2063.0,1.0
beta[1150],-0.006,0.014,-0.036,0.018,0.0,0.0,3191.0,2115.0,1.0
beta[1151],-0.004,0.014,-0.033,0.023,0.0,0.0,3515.0,1896.0,1.0
beta[1152],0.001,0.014,-0.026,0.027,0.0,0.0,4064.0,1455.0,1.0
beta[1153],-0.002,0.012,-0.027,0.022,0.0,0.0,3529.0,1981.0,1.0
beta[1154],0.001,0.013,-0.026,0.026,0.0,0.0,3686.0,1876.0,1.0
beta[1155],-0.012,0.017,-0.046,0.016,0.0,0.0,2825.0,1674.0,1.0
beta[1156],-0.005,0.015,-0.035,0.021,0.0,0.0,2871.0,1419.0,1.0
beta[1157],-0.005,0.014,-0.031,0.021,0.0,0.0,3941.0,2073.0,1.0
beta[1158],-0.005,0.013,-0.031,0.02,0.0,0.0,4220.0,2145.0,1.0
beta[1159],0.001,0.013,-0.023,0.026,0.0,0.0,3843.0,2364.0,1.0
beta[1160],0.009,0.015,-0.016,0.04,0.0,0.0,3989.0,2144.0,1.0
beta[1161],0.003,0.013,-0.023,0.027,0.0,0.0,3008.0,1886.0,1.0
beta[1162],0.0,0.013,-0.026,0.024,0.0,0.0,3303.0,1877.0,1.0
beta[1163],-0.004,0.014,-0.036,0.019,0.0,0.0,3311.0,1920.0,1.0
beta[1164],-0.014,0.018,-0.049,0.015,0.0,0.0,2874.0,1874.0,1.0
beta[1165],0.005,0.014,-0.02,0.035,0.0,0.0,3203.0,1889.0,1.0
beta[1166],-0.022,0.021,-0.067,0.008,0.0,0.0,2882.0,2370.0,1.0
beta[1167],-0.005,0.013,-0.031,0.019,0.0,0.0,3854.0,2353.0,1.0
beta[1168],-0.001,0.013,-0.027,0.023,0.0,0.0,3468.0,1943.0,1.0
beta[1169],-0.003,0.013,-0.032,0.021,0.0,0.0,3826.0,2039.0,1.0
beta[1170],-0.003,0.014,-0.03,0.024,0.0,0.0,3365.0,1803.0,1.0
beta[1171],-0.006,0.014,-0.036,0.017,0.0,0.0,2997.0,1785.0,1.0
beta[1172],0.0,0.013,-0.024,0.026,0.0,0.0,4153.0,2067.0,1.0
beta[1173],-0.005,0.013,-0.032,0.018,0.0,0.0,3315.0,1669.0,1.0
beta[1174],-0.005,0.013,-0.031,0.02,0.0,0.0,3704.0,2547.0,1.0
beta[1175],-0.007,0.015,-0.036,0.021,0.0,0.0,3207.0,1935.0,1.0
beta[1176],0.002,0.013,-0.021,0.028,0.0,0.0,2923.0,1724.0,1.0
beta[1177],-0.007,0.014,-0.036,0.017,0.0,0.0,3382.0,1867.0,1.0
beta[1178],0.005,0.013,-0.018,0.033,0.0,0.0,3598.0,1996.0,1.0
beta[1179],0.011,0.015,-0.016,0.041,0.0,0.0,3251.0,1974.0,1.0
beta[1180],0.013,0.015,-0.012,0.043,0.0,0.0,2591.0,1878.0,1.0
beta[1181],0.004,0.012,-0.017,0.031,0.0,0.0,4121.0,2043.0,1.0
beta[1182],0.008,0.014,-0.015,0.037,0.0,0.0,3045.0,1903.0,1.0
beta[1183],-0.005,0.014,-0.034,0.019,0.0,0.0,4588.0,1872.0,1.0
beta[1184],0.002,0.012,-0.022,0.026,0.0,0.0,4389.0,2228.0,1.01
beta[1185],-0.002,0.013,-0.026,0.023,0.0,0.0,3988.0,2104.0,1.0
beta[1186],-0.011,0.016,-0.042,0.015,0.0,0.0,3981.0,2240.0,1.0
beta[1187],-0.016,0.018,-0.053,0.014,0.0,0.0,3845.0,2011.0,1.0
beta[1188],0.001,0.013,-0.023,0.027,0.0,0.0,4342.0,2222.0,1.0
beta[1189],0.005,0.013,-0.017,0.03,0.0,0.0,4064.0,2530.0,1.0
beta[1190],-0.016,0.018,-0.049,0.015,0.0,0.0,3019.0,2305.0,1.0
beta[1191],0.004,0.013,-0.019,0.033,0.0,0.0,3932.0,2233.0,1.01
beta[1192],-0.001,0.012,-0.027,0.022,0.0,0.0,4459.0,2447.0,1.0
beta[1193],-0.012,0.017,-0.047,0.015,0.0,0.0,3267.0,2220.0,1.0
beta[1194],-0.003,0.013,-0.029,0.02,0.0,0.0,3973.0,2106.0,1.0
beta[1195],-0.003,0.013,-0.03,0.02,0.0,0.0,3299.0,1557.0,1.0
beta[1196],-0.002,0.013,-0.027,0.024,0.0,0.0,3563.0,2010.0,1.0
beta[1197],0.006,0.014,-0.019,0.037,0.0,0.0,3777.0,2235.0,1.0
beta[1198],0.012,0.015,-0.012,0.044,0.0,0.0,3022.0,2440.0,1.0
beta[1199],0.002,0.012,-0.021,0.027,0.0,0.0,3518.0,1934.0,1.0
beta[1200],-0.01,0.014,-0.04,0.012,0.0,0.0,2660.0,1882.0,1.0
beta[1201],0.008,0.015,-0.02,0.037,0.0,0.0,3388.0,1817.0,1.0
beta[1202],-0.003,0.013,-0.03,0.023,0.0,0.0,3690.0,1839.0,1.0
beta[1203],0.002,0.013,-0.022,0.028,0.0,0.0,3728.0,1819.0,1.0
beta[1204],0.001,0.013,-0.026,0.027,0.0,0.0,4164.0,2038.0,1.0
beta[1205],0.01,0.016,-0.015,0.044,0.0,0.0,3122.0,2129.0,1.01
beta[1206],0.013,0.018,-0.014,0.05,0.0,0.0,3129.0,1646.0,1.0
beta[1207],0.003,0.013,-0.024,0.027,0.0,0.0,3474.0,2048.0,1.0
beta[1208],-0.002,0.013,-0.03,0.021,0.0,0.0,2931.0,1531.0,1.0
beta[1209],-0.0,0.013,-0.025,0.027,0.0,0.0,5048.0,2516.0,1.0
beta[1210],0.007,0.015,-0.021,0.037,0.0,0.0,3433.0,1909.0,1.0
beta[1211],-0.006,0.014,-0.036,0.019,0.0,0.0,3725.0,1775.0,1.0
beta[1212],-0.001,0.012,-0.026,0.021,0.0,0.0,4675.0,2497.0,1.0
beta[1213],0.002,0.013,-0.023,0.03,0.0,0.0,3560.0,1718.0,1.01
beta[1214],0.009,0.016,-0.017,0.043,0.0,0.0,3036.0,1861.0,1.0
beta[1215],0.027,0.021,-0.006,0.067,0.0,0.0,3168.0,2674.0,1.0
beta[1216],-0.004,0.013,-0.03,0.021,0.0,0.0,3720.0,1910.0,1.01
beta[1217],0.012,0.016,-0.015,0.043,0.0,0.0,2428.0,1861.0,1.0
beta[1218],-0.008,0.014,-0.039,0.015,0.0,0.0,3807.0,2213.0,1.0
beta[1219],0.002,0.012,-0.023,0.025,0.0,0.0,3907.0,2339.0,1.0
beta[1220],-0.001,0.013,-0.028,0.022,0.0,0.0,3802.0,2006.0,1.0
beta[1221],-0.005,0.013,-0.031,0.022,0.0,0.0,4589.0,2449.0,1.0
beta[1222],-0.006,0.014,-0.034,0.019,0.0,0.0,4317.0,2150.0,1.01
beta[1223],-0.01,0.016,-0.044,0.014,0.0,0.0,2879.0,1723.0,1.0
beta[1224],-0.0,0.013,-0.027,0.025,0.0,0.0,3847.0,2118.0,1.0
beta[1225],-0.008,0.015,-0.04,0.017,0.0,0.0,3535.0,2111.0,1.0
beta[1226],0.008,0.014,-0.014,0.037,0.0,0.0,3784.0,2251.0,1.0
beta[1227],-0.001,0.013,-0.028,0.025,0.0,0.0,4480.0,2401.0,1.0
beta[1228],-0.004,0.014,-0.035,0.02,0.0,0.0,3372.0,2091.0,1.0
beta[1229],-0.005,0.014,-0.034,0.019,0.0,0.0,4227.0,1929.0,1.0
beta[1230],-0.016,0.018,-0.053,0.011,0.0,0.0,3624.0,2476.0,1.0
beta[1231],0.001,0.013,-0.024,0.027,0.0,0.0,4056.0,2099.0,1.0
beta[1232],0.0,0.013,-0.024,0.025,0.0,0.0,4256.0,2211.0,1.0
beta[1233],0.003,0.013,-0.021,0.029,0.0,0.0,3825.0,2314.0,1.0
beta[1234],0.004,0.013,-0.019,0.032,0.0,0.0,3659.0,2152.0,1.0
beta[1235],0.011,0.015,-0.012,0.043,0.0,0.0,3162.0,2406.0,1.0
beta[1236],-0.003,0.013,-0.028,0.022,0.0,0.0,3425.0,1820.0,1.0
beta[1237],0.008,0.014,-0.014,0.039,0.0,0.0,3103.0,1810.0,1.0
beta[1238],-0.008,0.014,-0.037,0.014,0.0,0.0,3843.0,2071.0,1.0
beta[1239],-0.004,0.013,-0.031,0.021,0.0,0.0,4031.0,2382.0,1.0
